name|artist|genre|lyrics
The Great Hendowski|Of Mice & Men|metal|"i met a guy with some coins in his can
his face was weathered, dark and sad
he looked up to me and asked something i'll never forget
he said, ""how can you smile with your lips
wrapped around a loaded gun? how can you smile?
look at this life, is this all we've got?""

and my reply was quick
read this book, you were meant to live
it all means so much to me
but note what's written in red, it says...
it speaks of hope, trust and love
the fear of never being good enough
we were all made the same, i know it's tough
please don't give up!

don't speak that way
cause i won't allow you

you're too young to live this way
just close your eyes and see the true meaning
you're too young to live this way
just look around and see that life is beauty

how can you smile when this life is all we've got?
there's no hole inside, no time that's long enough
that can be saved or healed, there's nothing that
can't be covered with love!

don't speak that way
cause i won't allow you

you're too young to live this way
just close your eyes and see the true meaning
you're too young to live this way
just look around and see that life is beauty

this world is not, this world is not
my home, i'm just passing through!
there's hope, there's love, i know there is a void
there's hope and there is love
but there's no void that can't be covered with love!"
22 Faces|Periphery|metal|"
staring at the hourglass, my life, it feels like a machine
running with no direction
watching time as it draws a perception obscene
from a resurrection
choking on reality, the walls of my insides, they bleed
from the excess incisions
drawn and quartered by the monster who pulls on the strings
from the core of me


whoa, yeah i'm dying to see
what it is that is eating away at me
now the stars are deciding my world
they burn from the inside out


ice cold in the flames burning all around
so blind to the beauty of sleep
but it feels like the walls are melting, phasing into me
have i lost track of time?
yeah!
why can't i feel the burn?
staring at the hourglass, my life, it feels like a machine
running with no direction
drawn and quartered by the monster who pulls on the strings
in my resurrection


whoa, yeah i'm dying to see
what it is that is eating away at me
now the stars are deciding my world
they burn from the inside out
whoa, yeah i'm dying to see
what it is that is eating away at me
now the stars are deciding my world
they burn from the inside out


when the frustration makes a move
the second hand will swallow you
tearing a hole inside
i'm buried alive!
the smell of flesh is seeping into my rage
thrashing, hoping for a better way
the push, the pull
it's tearing apart my will to thrive in the day
pins and needles jabbing into my veins
on the verge of losing sanity
the beast tears and i can't do a thing about it


whoa, yeah i'm dying to see
what it is that is eating away at me
now the stars are deciding in my world
they burn from the inside out


fuck me i am dying for sleep
what exactly is eating away at me?
now the stars are deciding my world
they burn from the inside out"
Her Ghost In The Fog|Cradle Of Filth|metal|"the moon, she hangs like a cruel portrait
soft winds whisper the bidding of trees
as this tragedy starts with a shattered glass heart
and the mid-nightmare trampling of dreams

but oh, no tears please
fear and pain may accompany death
but it is desire that shepherds its certainty
as we shall see

she was divinity's creature that kissed in cold mirrors
a queen of snow, far beyond compare
lips attuned to symmetry sought her everywhere
dark liquored eyes, an arabian nightmare

she shone on watercolors of my pond life as pearl
until those who couldn't have her, cut her free of this world

that fateful eve when the breeze stank of sunset and camphor
their lanterns chased phantoms and threw
an inquisitive glance, like the shadows they cast
on my love picking rue by the light of the moon

putting reason to flight or to death is their way
they crept through woods mesmerized
by the taffeta ley of her hips that held sway
over all they surveyed save a mist on the rise
a deadly blessing to hide her ghost in the fog
they raped and left, five men of god, her ghost in the fog

dawn discovered her there beneath the cedar's stare
silk dress torn, her raven hair flown to gown her beauty bared
was starred with frost, i knew her lost
i wept 'til tears crept back to prayer

she'd sworn me vows in fragrant blood
""never to part, lest jealous heaven stole our hearts""
then this i screamed ,""come back to me
for i was born in love with thee
so why should fate stand in between?""

and as i drowned her gentle curves
with dreams unsaid and final words
i espied a gleam trodden to earth
the church bell tower key

the village mourned her by the by
for she'd been a witch, their men had longed to try
and i broke under christ seeking guilty signs
my tortured soul on ice

a queen of snow
far beyond compare
lips attuned to symmetry
sought her everywhere
trappistine eyes
an arabian nightmare

she was erzulie possessed
of a milky white skin
my porcelain yin
a graceful angel of sin

and so for her
the breeze stank of sunset and camphor
my lantern chased her phantom and blew
their chapel ablaze and all locked in to a pain
best reserved for judgement that their bible construed

putting reason to flight
or to flame unashamed
i swept from cries
mesmerized
by the taffeta ley
or her hips that held sway
over all those at bay
save a mist on the rise
a final blessing to hide
her ghost in the fog

and i embraced
where lovers rot
her ghost in the fog

her ghost in the fog"
The Enemy Inside|Dream Theater|metal|"
over and over again
i relive the moment
i'm bearing the burden within
open wounds hidden under my skin

pain as real as a cut that bleeds
the face i see every time i try to sleep
is staring at me crying


i'm running from the enemy inside
looking for the life i left behind
these suffocating memories
are etched upon my mind
and i can't escape from the enemy inside


i sever myself from the world
and shut down completely
all alone in my own living hell
overcome with irrational fear

under the weight of the world on my chest
i buckle and break as i try to catch my breath
tell me i'm not dying


i'm running from the enemy inside
looking for the life i left behind
these suffocating memories
are etched upon my mind
and i can't escape from the enemy inside


i'm a burden, i'm a travesty
i'm a prisoner of regret
between the flashbacks and the violent dreams
i am hanging on the edge

disaster lurks around the bend
paradise came to an end
and no magic pill
can bring it back again




i'm running from the enemy inside
looking for the life i left behind
these suffocating memories
are etched upon my mind
and i can't escape from the enemy inside"
Transient Gateways|Oceano|metal|"behold luminescent spirals overhead, the hidden element of travel unveiled
a mythos of science few can comprehend nor possess

connectivity of every outer realm
the axis where timelines intersect
connectivity of every outer realm
the axis where timelines intersect

a transient gateway manipulating time and space
to harness its powers, one must ascend

transported through the cosmos, projected to the furthest distance, crossing dimensions, who would you save?
transported through the cosmos
crossing dimensions, who would you save?

would you even care to help?
or throw such a gift away, to withhold for selfish embellishments?

who would you save?

would you remain light years away if you could warn an alien race of a shortened existence?
burdened or does benevolence beckon?
watch them die or open the portals
open the portals!"
Need|At The Gates|metal|"open me, with your kiss of steel
end my pain - set me free

for we are enslaved
forever enslaved

open me, with your kiss of steel
end my pain - set me free
live only to die some more
need - killing yourself to live

for we are enslaved
forever enslaved

lay your fears to rest
fears to rest

let your dreams awake
dreams awake

for we are enslaved
forever enslaved

lay your hate to rest - open me"
Havenless|Enslaved|metal|"""dei for ifra nord
mot ei anna tid
bak låg brende ord
framfor dei ei ny strid

dei såg såg stormar i det fjerne
men haldt fram og beint
inn mot jordas kjerne
frå tidleg mot seint""

i see a darkness overwhelming
i see that there is no light for me
i don't care if it leaves me blind
i don't care if i'm left behind

i see a white horse's head
i see it's dead stare fixed at me
i do not fear its eyes
curse myself, return it twice

i see walls to high to climb
i see nothing on the other side
i should have roamed another space
i should have been another place

*""dei daue gror opp av havet og ropar så sårt mot land. dei ropar bak alle skuter, som kavar seg tungt forbi"" *

i am among ghosts when i should rest
i cannot tell the worlds apart
i do not heed the words they say
there is no dream of another day

i hear a silence, deafening
drowning the deserts, that is my destiny
i no longer wish to see
the threads they've spun for me

""dei for ifra nord
mot ei anna tid
bak låg brende ord
framfor dei ei ny strid

dei såg såg stormar i det fjerne
men haldt fram og beint
inn mot jordas kjerne
frå tidleg mot seint"""
These Colours Don't Run|Architects|metal|"
these streets aren't paved with gold
don't believe everything that you're told
deception hides in all you see
corruption hangs in the air that you breathe


and in the land of the free
you know nothing comes for free
fourth drive in paradise
vapid souls check the market price
lifetime slave
living in a suburban grave
if there was a god, was a god
you would be the death of him


these colours don't run
like colours from the face
eyes roll back, chemical despair
it's true what they say, life isn't fair


so repeat this line: ""everything, everything is fine""
so repeat this line: ""everything, everything is fine""


these colours don't run
like colours from the face
eyes roll back, chemical despair
it's true what they say, life isn't fair


and in the land of the free
you know nothing comes for free


i'm struggling to find any poetry in this
someone beat me to the line ""ignorance is bliss""
so i guess i'll just say it how it is
you had it all, you fucking pigs


these streets aren't paved with gold
don't believe everything that you're told
deception hides in all you see
corruption hangs in the air that you breathe"
Symphony Of Destruction|Megadeth|metal|"


you take a mortal man
and put him in control
watch him become a god
watch people's heads a'roll
a'roll, a'roll...


just like the pied piper
led rats through the streets
we dance like marionettes
swaying to the symphony of destruction


actin' like a robot
its metal brain corrodes
you try to take its pulse
before the head explodes
explodes, explodes...


just like the pied piper
led rats through the streets
we dance like marionettes
swaying to the symphony
just like the pied piper
led rats through the streets
we dance like marionettes
swaying to the symphony
swaying to the symphony of destruction




the earth starts to rumble
world powers fall
a'warring for the heavens
a peaceful man stands tall
a'tall, a'tall...


just like the pied piper
led rats through the streets
we dance like marionettes
swaying to the symphony
just like the pied piper
led rats through the streets
we dance like marionettes
swaying to the symphony
swaying to the symphony of destruction"
Zombie Ritual|Death|metal|"
revengeful corpse out to kill
smell the stench, your guts will spill
vomit for a mind, maggots for a cock
with his axe the corpse will chop


stare into his eyes
now in his spell
kiss the rotting flesh
now you're in hell


drink from the goblet
the goblet of gore
taste the zombie's drug
now you want more

drifting from the living
joining with the dead
zombie dwelling maggots
now infest your head


zombie ritual
zombie ritual


ceremony now complete
chosen one is now deceased
fucking, raping zombie whores
killing, feasting no remorse


stare into his eyes
now in his spell
kiss the rotting flesh
now you're in hell


drink from the goblet
the goblet of gore
taste the zombie's drug
now you want more

drifting from the living
joining with the dead
zombie dwelling maggots
now infest your head


zombie ritual
zombie ritual"
The Wanderer|Emperor|metal|
Father of the Wolf|Amon Amarth|metal|"so he found the heart in barren land
it was beating, still alive
he held it gently in his hand
and looked up to the sky

with evil thoughts of vicious kind
and sinister disdain
his thoughts of bringing back to life
the witch that died in flames

serpent's kin
born of sin
dark within
father of the wolf!

he then devoured gullveig's heart
and she was born again
they brought to life an evil force
a beast that can't be tamed

with dark deception in his soul
betrayal of the gods
the bane of oden now is born
born of evil blood

serpent's kin
born of sin
dark within
father of the wolf!

they brought to life a malicious force
a vile beast that cannot be tamed
fimbultyr's nemesis now is born
a vile beast that can't be restrained

dark!
deception is his
soul!
betrayal of the
gods!
oden's bane is
born!
born of evil blood!

serpent's kin
born of sin
dark within
father of the wolf"
Denial of Life|Death|metal|"
in your dreams
the pain is so real
before the dead
you'll have to kneel

hear your future screams
see your epitaph
as you scream
the dead they laugh


pain, growing stronger
life, exists no longer
welcome, to a world of pain
death and despair


denial of life (vile denial)
denial of life
denial of life


created by your mind
to overtake your life
sacrificial suicide
end it with a knife

much too late
to change your mind
a bloody corpse
is left behind


pain, growing stronger
life, exists no longer
welcome, to a world of pain
death and despair


denial of life (vile denial)
denial of life
denial of life"
Scavenger of Human Sorrow|Death|metal|"what pain will it take
to satisfy your sick appetite
go in for the kill
always in sight - prey
the time always right - feast
feed on the pain - taste
sorrow made flesh - sweet

live how you want
just don't feed on me
if you doubt what i say
i will make you believe
shallow are words from those who starve
for a dream not their own to slash and scar

big words, small mind
behind the pain you will find
a scavenger of human sorrow
scavenger
abstract theory the weapon of choice
used by scavenger of human sorrow
scavenger

so you have traveled far across the sea
to spread your written brand of misery

always in sight - prey
the time always right - feast
feed on the pain - taste
sorrow made flesh - sweet

live how you want
just don't feed on me
if you doubt what i say
i will make you believe
shallow are words from those who starve
for a dream not their own to slash and scar

big words, small mind
behind the pain you will find
a scavenger of human sorrow
scavenger
abstract theory the weapon of choice
used by scavenger of human sorrow
scavenger"
Hope|We Came As Romans|metal|"yeah

sometimes i feel so wrong
like i'm being held down
i feel my heart like a rock, it's sinking
these days can get so dark
like an eclipse in the sky
but i can rise above
i can find the light

i can run
i can change all the answers
or what i'll hope they'll be

i won't stop
i won't let my own questions
fade away in my dreams

don't fade away

we won't fall to our knees
we are the one true hope
so give me an answer
are you in or you out?
we are the one true hope
so give me an answer

we all fall, crawl out of the fear you're in
don't give up
we won't fall to our knees
we are the one true hope
so give me an answer whoa whoa
so give me an answer, now whoa whoa
give me an answer

stand up
you have a voice to be heard
you're worth more than words
so let your fire burn
oh, your flame will be lit
again when a candle is burned at both ends
and there's nothing left

you can change
you can become selfless
you're not set in stone

you will wade through mistakes that we all make
but just hold on

don't fade away (hold on)

we won't fall to our knees
we are the one true hope
so give me an answer
are you in or you out?
we are the one true hope
so give me an answer

we all fall, crawl out of the fear you're in
don't give up
we won't fall to our knees
we are the one true hope
so give me an answer

we are the one true hope (whoa)
so are you with me (whoa)
or will you fall to your knees? (whoa)

we are the one true hope (whoa)
so are you with me (whoa)
or will you fall to your knees? (whoa)

we are the one true hope
we are the one true hope

we won't fall to our knees
we are the one true hope
so give me an answer
are you in or you out?
we are the one true hope
so give me an answer

we all fall, crawl out of the fear you're in
don't give up
we won't fall to our knees
we are the one true hope
so give me an answer whoa whoa
give me an answer, now whoa whoa
give me an answer"
The Conspiracy Unfolds|Dimmu Borgir|metal|"fallen i have, fallen i am
cursed and destined to burn
fallen i have, fallen i am
cursed and destined to burn

my loyalty towards a liar ceased to exist
once misled by an empty fraudulent face
i will never turn my back on you
and deceive the flesh of our race

i will always speak truly
so you can understand
no riddles that manipulate
the words and symbols of man

do not believe false promises
conspiring to cover up the truth
find solace in darkness within yourself
and have your legions unleashed

do not withhold the air
of your very last breath
in the end of days
you will transcend life and death

let the one who is fit
be the king
of the heavens above
and all worlds down below"
Light Bearer|Thy Art Is Murder|metal|"
serpent upon the cross
faith swept into blackness
so shall there be restitution
in the slaughter of the masses


rise, oh great deceiver
return to the gardens alas
as it was so it shall be again
enthroned in mirrored halls
the day of the false prophet has come to pass


there'll be a cleansing of the saints
towards the left-hand path, desperate they crawl
all are guilty of their own demise
the burden of lies will swallow them all
bring me the eyes of the father
spill their wrists, recite their vows
lay the lamb of christ upon his altar
slice vengeance in the neck of the sow
demons of doctrine, creatures of the cold
forged preachers of hate
outdated gospel to the world of old


serpent upon the cross
faith swept into blackness
so shall there be restitution
in the slaughter of the masses


scholars shield their fate
a void within the walls of sanctuaries (sanctuaries)
fraudulent labor ripened with temptation and indulgence
for the true author of the soul to savor


as they gather in masses
upon the hills, beyond the sands
rejoice, the morning star rises in the east
the word of god departs from man
and as the centuries seam together
shall we open our hearts to truth?
man is one with the fire
in the center of the earth
lucifer bring us rebirth!


lucifer!
light-bearer!
bring us rebirth!


rejoice
the day of satan and man is upon us"
Alsvartr (The Oath)|Emperor|metal|"hark, o' nightspirit
father of my dark self
from within this realm, wherein thou dwelleth
by this lake of blood, from which we feed to breed
i call silently from thy presence, as i lay this oath

may this night carry my will
and may these old mountains forever remember this night
may the forest whisper my name
and may the storm bring these words to the end of all worlds

may the wise moon be my witness
as i swear on my honor
in respect of my pride and darkness itself
that i shall rule by the blackest wisdom

o' nightspirit
i am one with thee
i am the eternal power
i am the emperor

winds and storms. embrace us now
lay waste the light of day
open gates to darker lands
we spread our wings and fly away"
We Are the Reasons|We Came As Romans|metal|"this is a poison everyone knows
it runs through my rivers
created and cured by the same, and it will flow

tear through these holds, and rip away my heart
with an effort so constrained, this is the venom in my veins
this is the venom in my veins, created and cured by the same
this is the venom in my veins. (i've spoken reckless words?)

and i know i've built a bed of unrest
that destroys my heart once i lay my head down
destroys the crutches that i've built
i thought they were sound

we are the reasons for health and light, for illness and weakness
it will flow from my body to yours, an infection that can't be cured

we are the reasons for health and light, for illness and weakness
we will tear through these holds
we will tear through these holds or we will keep them strong
we are the reasons for health and light
for illness and weakness, we will tear through these holds
or we will keep them strong
we will keep them strong

with an effort so constrained, this is venom in my veins
created, cured by the same
by the same
i've chosen selfless over selfishness
i've left a bed of disgust and unrest

destroyed the crutches that i built myself, i found that they were never sound
it won't consume my heart anymore

and i know i've built a bed of peace
that restores my heart once i lay my head down
rebuilds the crutches that i destroyed myself

i plead to change my life, just before i dream
and wake to realize that change is inside me

we are the reasons for health and light, for illness and weakness
we will tear through these holds
we will tear through these holds or we will keep them strong
we are the reasons for health and light"
Rationalist|August Burns Red|metal|"see yourself to the exit
we can't afford to watch you resort to this (resort to this)
even hope hides in the shadows
nothing is real, color is black, is white, is color blind
tucking away what's true, what's tangible
nothing is real, color is black, is white, is color blind
tucking away what's true, what's tangible

you're crashing faster
and there won't be pieces to piece back together this time
can't you see you're ringing? you're ringing out

this is dissonance. this is dissonance
it's in the quiet of this place, (this is dissonance)
that all things come to life, (this is dissonance)

all that is real is blurred by your notion of reality
all that is real is blurred by your notion of reality
nothing is real, color is black, is white, is color blind
tucking away what's true, what's tangible
nothing is real, color is black, is white, is color blind
tucking away what's true, what's tangible

you skeptic, you
you believe in unbelief
you skeptic, you
now you're the hypocrite
you can't hide from this
you can't hide from, you can't hide from this
you can't hide from this"
Soulreaper|Dissection|metal|"
wail - o desolate gale
bring forth your bitter winds
wail through heart and through soul
a poisoned kiss so deathly cold
vanish grief and inner pain


wail - o desolate gale
through empires by blackened tears created
on the wings of a wind - the wind of a wraith
whose scythe caresses in rage


wind shall sweep the moonless sky
the reflection of a sulphur fire
wind shall sweep the moonless sky
the reflection of a sulphur fire


dismal gale - malicious storm of fate
brought forth to assail the creation
to bring souls to the wind
beyond the veils of damnation
to the one without face or name


woeful one of endless sight beyond the veil of time
of grand darkness you are the keeper
my soul is black and black as night are the ways of thine
wield the scythe of the soulreaper


caressed by the cutting wind
to voyage the oceans of oblivion
fall into the hands of destiny
for a dawn there no more will be


wail - o desolate gale
through empires by blackened tears created
on the wings of a wind - the wind of a wraith
whose scythe caresses in rage


wail - o desolate gale
bring forth your bitter winds
wail through heart and through soul
a poisoned kiss so deathly cold
vanish grief and inner pain


woeful one of endless sight beyond the veil of time
of grand darkness you are the keeper
my soul is black and black as night are the ways of thine
wield the scythe of the soulreaper


wind shall sweep the moonless sky
the reflection of a sulphur fire


...and the wind swept through the moonless sky
the reflection of a sulphur fire..."
No Need For Introductions, I've Read About Girls Like You On The Backs Of Toilet Doors|Bring Me The Horizon|metal|"


for people like you, there is no such thing as an early grave
you wanted to gut my dreams till i was empty and show everyone my remains


and after everything you put me through
i should've fucking pissed on you




thank you"
Ov Fire And The Void|Behemoth|metal|"i, the sun ov man
the offspring ov the stellar race
my halo fallen, and crushed upon the earth
that i may bring balance to this world

i, son ov perdition
from sheer nothingness transgressed
unto the highest self -- to utmost freedom
to explore the starry nature ov my rage

i, pulse ov existence
the law ov nature, undenied
i hold the torch ov heraclitus
so i can shake the earth and move the suns

i, divine iconoclast
injecting chaos into my veins
with life accepted, with pain resurrected
is the embrace ov god in man profound?

the joy ov a dawn
the ecstasy ov dusk
nourished have i, this karmic flow
where great above meets great below
let it be written!
let it be done!
scattered i walk towards the fractured light"
Nausea|At The Gates|metal|"
release me from your world of lies
i cannot bear this pain
degenerate machinery
the monsters we create (x2)


nausea, oh sweet nausea


genetic barcode hell
mental genocide
repulsive human shells
choke on the fruits of life (x2)




cold stare, starving eyes
blinded, tired lives
release me from this pain
unknown to man




cold stare, starving eyes
blinded, tired lives
release me from this pain
unknown to man
unknown to man


""the family structure
victory over adversity through the family
mix the god and country
add the ten hour day
and you had what was needed"""
Pain Divine|Morbid Angel|metal|"release this fury
malediction
cursed existence
writhing in this life of dissent
pain for pleasure
pain for adoration
pain is to godliness
bleeding for ecstasy

pain divine

locked in vicious
offer to the sado-gods
nails driven through my dreams
bleeding - pain is a god's reward

gliding through these dungeons
heightened senses overwhelmed
hedonistic rupture
endurance makes one divine"
Constance|The Devil Wears Prada|metal|"
what has exhaustion brought me?
unvisited, but still too busy to close my eyes, to close my eyes
maybe one day i’ll grasp the pattern
maybe in time this will all be readable
maybe in time, time


as if the solitude could bring me any peace
i was greeted with constance, i found no sleep


these thoughts are nothing but wished away
i can’t remember what it is to be content
these thoughts are nothing but wished away, but wished away
i can’t remember what it is to be content


show me the exit: let the signals fade
maybe one day i’ll defeat the cycle
maybe, maybe in time, in time i’ll be able to define this
this wretched purgatory, purgatory


as if the solitude could bring me any peace
i was greeted with constance, i found no sleep


these thoughts are nothing but wished away
i can’t remember what it is to be content
these thoughts are nothing, these thoughts are nothing
but wished away, but wished away
i can’t remember what it is to be content
this is bound to fail, this is bound to fail


the enemy will not resist, deceived until the end
i hate this persistence, my eyes may never close
i hate this persistence, my eyes may never close"
Lempo|Korpiklaani|metal|"
tyttäret tulen tekevät
tuvan taakse taaton saaman
siell' on sammunut sukuni
elon alla lempiväni
lempo lempeä tuleni
halun henki herttaisempi
miss' on onneni vakainen
lemmen liekki liehuvainen


hyvin on mennyt meikäläisen
tulesta tulisen neidon
takaa vaskisen valoni
taitaa taidan lemmelleni
tule onni lemmelleni
tule onni lemmon lempi
liekistä helaisen hunnun
annan onnen neidolleni
tahtoni tulesta taion


lempo soikoon korkealle
taivaankannen kantapäille
sydän soi syvällä tulta
halut neidosta näkyvät
puhu liekkiä punaista
paloa pyhäisen onnen
siin' on poika polvillansa
lempeän lepotiloilla


hyvin on mennyt meikäläisen
tulesta tulisen neidon
takaa vaskisen valoni
taitaa taidan lemmelleni
tule onni lemmon lempi
liekistä helaisen hunnun
annan onnen neidolleni
tahtoni tulesta taion"
Invert the Idols|Dying Fetus|metal|"minds seduced by scripture, masquerade as pawns
rejecting each other, they take on many forms
minions praising with compulsion, statues stand and stare
holy hymns, incantations, rise into the air

high on the myths of the church
they never quite see where they are
like god, their devil is an icon, for face-painting frauds

a holy ghost laugh, a fetish for the weak
satanic overlords for paranoid freaks

always ranting and obsessing, hiding from themselves
living out their fantasy, morbidly indulged

high on the myths of the church
they never quite see where they are
their devil is a joke in the real world
where death is never far

burn all the icons, fuck your fairytales
cleanse your head of filth

bred on illusion, fed on tradition pull the wool from your eyes"
Baptized In Blood|Death|metal|"
under command a new-born child
submerged in blood, the dead they smile
growing possessed, burning inside
a bloody feast for us tonight


the way of death
is growing hear just take my hand
skies grow black
unholy corpses upon their land


the dead they gather around
praising the child they found
possessed, the child shall kill
the future is now revealed


baptized in blood
destined to burn
dark is my soul
reborn they'll learn

baptized in blood
destined to burn
dark is my soul
reborn they'll learn


gather around, watch and see
a new creation of misery
taking the place of the elderly dead
forbidden ways now in his head


the way of death
is growing hear just take my hand
skies grow black
unholy corpses upon their land


the dead they gather around
praising the child they found
possessed, the child shall kill
the future is now revealed


baptized in blood
destined to burn
dark is my soul
reborn they'll learn

baptized in blood
destined to burn
dark is my soul
reborn they'll learn


baptized in blood
destined to burn
dark is my soul
reborn they'll learn

baptized in blood
destined to burn
dark is my soul
reborn they'll learn"
Killing You|Asking Alexandria|metal|"
you love me for all the wrong reasons
(all the wrong reasons, all the wrong reasons)
there's nothing but pain left here, i know
what's killing me is that i'm killing you


three years of torment and torturous love
stained with tears and mistrust, enough is enough
i can't hold you any longer in this hell i'm in
'cause your heart is too weak for me to break it again
all the mistakes that i've made, you forgave
what the fuck? you shouldn't have stayed
you'd always said, ""there's so much love in you""
i can't believe that you can't see that


you loved me for all the wrong reasons
i'm not the same as i used to be
there's nothing but pain left here, i know
what's killing me is that i'm killing you


do you remember the beginning? heartbeats one and the same?
living's smitten in texas, burning bright as a flame
so young and in love, no care what anyone said
till my soul grew cold and my heart turned dead


what went so wrong with me? why did i break this?
why was i so blind and fucking dumb to see?
that we were perfect till i turned around and gave in to debauchery?
this is your chance to escape this, my goodbye with a last kiss
yeah, and i know deep down you know that


you loved me for all the wrong reasons
i'm not the same as i used to be
there's nothing but pain left here, i know
what's killing me is that i'm killing you
you loved me for all the wrong reasons
i'm not the same as i used to be
there's nothing but pain left here, i know
what's killing me is that i'm killing you


what's killing me (it's killing me, it's killing me)
is that i'm killing you
what's killing me (it's killing me, it's killing me)
is that i'm killing you"
Night of the Graveless Souls|Emperor|metal|"when night comes creeping in
dark restless shades arise
graveless souls are gathering
seem to ignite the flame

creeping shadows roam the night
as a merciless rain is closing upon
demons coming to sever the sun
fearsome beasts come to life

darkness reigns in the cosmos
forces of the devil's lair
innocent or brave
they appear to rape your world

children of the evil and demonic
curse his love again
graveless souls awake
seem to ignite the flame

when night comes creeping in
dark restless shades arise
prepare to crawl and run
the black is here tonight"
Deliver Me|Parkway Drive|metal|"deliver me

from the darkest abyss
from the depths of eternal rest
grasping at the threads of sanity
only to watch them slip through my hands

i see the light
i see the end
i see a frail hope
crushed by the weight of the world

i see the light
i see the end
i see a frail hope
crushed by the weight of the world

crushed by the weight of the world
my will is broken
my will is broken

sinking, always sinking
the sands of time, forever slipping
clawing at the emptiness
but a ghost i reach towards the end

lost in darkness, lost in time
losing a grip on my fucking mind
ignorance is an easy friend
but in the end it takes everything

fear, it finds me, and it binds me
illuminate the planes of consciousness
fear, it finds me, and it binds me
but i'm lost

guilt draws me down like a stone
it chokes my throat and gnaws my bones
regret breeds a heavy heart
reality, torn in two
torn in two
torn in two

canonised
canonised
a life that fades
a life that fades before
before my eyes

canonised
a life that fades before
before my eyes
ever faithful friend
sorrow, sets its teeth

canonised
a life that fades before
before my eyes
ever faithful friend
sorrow, sets its teeth

eaten alive
but i will survive
i survive

fury, deliver me

how can you defeat what you can't kill?
(deliver me)
i see the feat that twists inside
(deliver me)
i watch the shadows fill with doubt
(deliver me)

fury, deliver me"
You've Got Another Thing Coming|Judas Priest|metal|"
one life i'm gonna live it up
i'm takin' flight i said i'll never get enough
stand tall i'm young and kinda proud
i'm on top as long as the music's loud


if you think i'll sit around as the world goes by
you're thinkin' like a fool cause it's a case of ""do or die""
out there is a fortune waitin' to be had
you think i'll let it go? you're mad
you've got another thing comin'
you've got another thing comin'


that's right, here's where the talkin' ends
well listen this night there'll be some action spent
drive hard i'm callin' all the shots
i got an ace card comin' down on the rocks


if you think i'll sit around while you chip away my brain
listen i ain't foolin' and you'd better think again
out there is a fortune waitin' to be had
you think i'll let it go? you're mad
you got another thing comin'
you got another thing comin'
you got another thing comin'


in this world we're livin' in, we have our share of sorrow
answer now is don't give in, aim for a new tomorrow




oh so hot, no time to take a rest yeah
act tough, ain't room for second best
real strong, got me some security
hey, i'm a big smash, i'm goin' for infinity yeah


if you think i'll sit around as the world goes by
you're thinkin' like a fool cause it's a case of ""do or die""
out there is a fortune waitin' to be had
you think i'll let it go? you're mad
you've got another thing comin'
you got another thing comin'
you got another thing comin'
you got another thing comin'


you got another thing comin'
you got another thing comin'
you got another thing comin'
you got another thing comin'
you got another thing comin'
you got another thing comin'
you got another thing comin'
you got another thing comin'"
Death Certificate|Carcass|metal|"a grim myriad
a grey kaleidoscope
sterile, contrasting
born and die
institutionalised
a bleak epitaph
an epilogue so sad

cross indexed
cross dissected
cross referenced
contabescence

cross indexed
cross bisected
cross referenced
certificate of death

machine coded
reduced to hard memory
in a data base
digitalised
statistical obituary
your only legacy
your final resting place

cross indexed
cross dissected
cross referenced
contabescence

cross indexed
cross bisected
cross referenced
certified dead

cross indexed
cross dissected
cross referenced
contabescence

cross indexed
cross bisected
cross referenced
certificate of death"
Blessed Are The Sick|Morbid Angel|metal|"havohej another me born to serve
to plague and moan
so many years my seed condemned
no free to soar!!!

will is yours? so creator
no intent could shawdow
my disease ... ever lusting pain

world of sickness
blessed are we to taste
this life of sin

my touch is inhumane
nocturnal beast inside
is void of light
and empty shall remain"
Eternal Rains Will Come|Opeth|metal|"
eternal rains will come
we should say goodbye
and suffer on our own
as all our thoughts were wrong


so hard to keep the darkness from seeping through
and when the flood comes to drown us
there is nothing we can do


you told me not to wait
unless i could wait forever
because there is no time for us
take comfort in what was


so hard to keep the darkness from seeping through
and when the flood comes to drown us
there is nothing we can do


here it comes, our death comes
and in my sleep i can't forget


reaching for the surface, i see you"
Suffocation|Morbid Angel|metal|"
laugh at the tragedies
mock with disrespect
goats under rule of father time
leaches pass judgement on their fellow kind
and die when their inner self goes astray

alas, i pay homage to the ancient ones
speak my name!
raise the staff of the morbid priest
descend into the fires of the true law


suffocating evil smoke arise
cleansing the masses in iniquity
cauldrons blaze in sanctifying ritual
vile crematory burns my eyes


mortals filled with despair
they quest to foresee their fate
caverns below await the wine to flow
rape the harvest of souls

i watch in awe as the crucifiers march
killing time, killing all i see
another moon rise, human waste
screaming: ""why hath thou forsaken me?""


suffocating evil smoke arise
cleansing the masses in iniquity
cauldrons blaze in sanctifying ritual
vile crematory burns my eyes


it's the dawn of the crucifiers
suffocation
it's the dawn of the crucifiers
suffocation


suffocating evil smoke arise
cleansing the masses in iniquity
cauldrons blaze in sanctifying ritual
vile crematory burns my eyes"
